IPv,source_address,dest_address,transport_protocol,packet_size,timestamp
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208110.857796
4,64.4.54.254,10.0.0.130,6,54,1570208111.066243
4,64.4.54.254,10.0.0.130,6,369,1570208111.171996
4,10.0.0.130,64.4.54.254,6,54,1570208111.175983
4,10.0.0.130,64.4.54.254,6,85,1570208111.178939
4,10.0.0.130,64.4.54.254,6,54,1570208111.182928
6,fe80::4174:87e6:bf4d:18a2,ff02::1:ff9a:f909,58,86,1570208111.491108
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208111.49908
4,64.4.54.254,10.0.0.130,6,54,1570208111.606214
4,10.0.0.130,64.4.54.254,6,66,1570208111.666353
4,10.0.0.141,10.0.0.255,17,92,1570208111.77713
6,fe80::4174:87e6:bf4d:18a2,ff02::1:ff9a:f909,58,86,1570208111.783136
4,64.4.54.254,10.0.0.130,6,66,1570208111.938962
4,10.0.0.130,64.4.54.254,6,54,1570208111.943959
4,10.0.0.130,64.4.54.254,6,255,1570208111.948972
4,64.4.54.254,10.0.0.130,6,1514,1570208112.360375
4,64.4.54.254,10.0.0.130,6,1514,1570208112.36636
4,64.4.54.254,10.0.0.130,6,772,1570208112.372342
4,10.0.0.130,64.4.54.254,6,54,1570208112.375331
4,10.0.0.130,64.4.54.254,6,147,1570208112.378331
4,10.0.0.141,10.0.0.255,17,92,1570208112.381315
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208112.384307
4,64.4.54.254,10.0.0.130,6,105,1570208112.592011
4,10.0.0.130,64.4.54.254,6,1205,1570208112.597741
4,64.4.54.254,10.0.0.130,6,54,1570208112.959089
4,64.4.54.254,10.0.0.130,6,369,1570208113.017244
4,10.0.0.130,64.4.54.254,6,54,1570208113.024221
4,10.0.0.130,64.4.54.254,6,85,1570208113.031508
4,10.0.0.130,64.4.54.254,6,54,1570208113.038183
6,fe80::4174:87e6:bf4d:18a2,ff02::1:ff9a:f909,58,86,1570208113.044366
4,64.4.54.254,10.0.0.130,6,54,1570208113.251707
4,10.0.0.141,10.0.0.255,17,92,1570208113.30994
6,fe80::4174:87e6:bf4d:18a2,ff02::1:ff9a:f909,58,86,1570208114.230164
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208114.540593
6,fe80::4174:87e6:bf4d:18a2,ff02::1:ff9a:f909,58,86,1570208114.850452
6,fe80::4174:87e6:bf4d:18a2,ff02::1:ff9a:f909,58,86,1570208115.770347
4,10.0.0.141,10.0.0.255,17,92,1570208117.602147
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208117.913083
4,10.0.0.141,10.0.0.255,17,92,1570208118.524295
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208118.528301
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208119.442607
4,10.0.0.135,224.0.0.251,17,286,1570208120.665897
6,fe80::aa16:d0ff:fe94:896d,ff02::fb,17,306,1570208120.677898
4,10.0.0.141,10.0.0.255,17,92,1570208120.683853
6,fe80::4174:87e6:bf4d:18a2,ff02::1:ff9a:f909,58,86,1570208120.997011
4,10.0.0.141,10.0.0.255,17,92,1570208121.310212
6,fe80::4174:87e6:bf4d:18a2,ff02::1:ff9a:f909,58,86,1570208121.919885
4,10.0.0.141,10.0.0.255,17,92,1570208122.229676
6,fe80::9166:e6ea:7a9a:f909,ff02::1:2,17,157,1570208124.060154
4,10.0.0.130,10.0.0.1,17,85,1570208124.772813
4,10.0.0.1,10.0.0.130,17,547,1570208124.836616
4,10.0.0.130,64.4.54.254,6,66,1570208124.842601
4,64.4.54.254,10.0.0.130,6,66,1570208125.102069
4,10.0.0.130,64.4.54.254,6,54,1570208125.108872
4,10.0.0.130,64.4.54.254,6,255,1570208125.11585
4,64.4.54.254,10.0.0.130,6,1514,1570208125.426924
4,64.4.54.254,10.0.0.130,6,1514,1570208125.436899
4,64.4.54.254,10.0.0.130,6,772,1570208125.443879
4,10.0.0.130,64.4.54.254,6,54,1570208125.452855
4,10.0.0.130,64.4.54.254,6,147,1570208125.458841
4,64.4.54.254,10.0.0.130,6,105,1570208125.667289
4,10.0.0.130,64.4.54.254,6,1494,1570208125.673267
4,10.0.0.130,64.4.54.254,6,746,1570208125.679253
4,64.4.54.254,10.0.0.130,6,54,1570208125.888694
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208125.893675
4,64.4.54.254,10.0.0.130,6,369,1570208125.949533
4,10.0.0.130,64.4.54.254,6,54,1570208125.954516
4,10.0.0.130,64.4.54.254,6,85,1570208125.958538
4,10.0.0.130,64.4.54.254,6,54,1570208125.96295
4,64.4.54.254,10.0.0.130,6,54,1570208126.173081
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208126.535242
4,10.0.0.125,255.255.255.255,17,174,1570208126.542238
4,10.0.0.125,10.0.0.255,17,174,1570208126.546222
4,10.0.0.130,64.4.54.254,6,66,1570208127.058388
4,64.4.54.254,10.0.0.130,6,66,1570208127.31773
4,10.0.0.130,64.4.54.254,6,54,1570208127.322679
4,10.0.0.130,64.4.54.254,6,255,1570208127.327707
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208127.434418
4,64.4.54.254,10.0.0.130,6,1514,1570208127.543102
4,64.4.54.254,10.0.0.130,6,1514,1570208127.551066
4,64.4.54.254,10.0.0.130,6,772,1570208127.558099
4,10.0.0.130,64.4.54.254,6,54,1570208127.566026
4,10.0.0.130,64.4.54.254,6,147,1570208127.571012
4,64.4.54.254,10.0.0.130,6,105,1570208127.743555
4,10.0.0.130,64.4.54.254,6,1314,1570208127.749594
4,10.0.0.141,10.0.0.255,17,92,1570208128.065135
4,64.4.54.254,10.0.0.130,6,54,1570208128.073113
4,64.4.54.254,10.0.0.130,6,369,1570208128.181376
4,10.0.0.130,64.4.54.254,6,54,1570208128.18636
4,10.0.0.130,64.4.54.254,6,85,1570208128.192383
4,10.0.0.130,64.4.54.254,6,54,1570208128.197624
4,64.4.54.254,10.0.0.130,6,54,1570208128.405772
4,10.0.0.141,10.0.0.255,17,92,1570208128.973405
4,10.0.0.156,239.255.255.250,17,140,1570208129.589192
4,10.0.0.171,224.0.0.251,17,294,1570208129.601154
4,10.0.0.156,239.255.255.250,17,179,1570208129.610175
4,10.0.0.141,10.0.0.255,17,92,1570208129.619434
4,10.0.0.141,10.0.0.255,17,92,1570208131.145046
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208132.060748
4,10.0.0.141,10.0.0.255,17,92,1570208132.068685
6,fe80::4174:87e6:bf4d:18a2,ff02::1:ff9a:f909,58,86,1570208132.380375
4,10.0.0.125,239.255.255.250,17,222,1570208132.389347
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208132.651498
4,10.0.0.156,239.255.255.250,17,179,1570208132.657482
4,10.0.0.141,10.0.0.255,17,92,1570208132.663468
6,fe80::4174:87e6:bf4d:18a2,ff02::1:ff9a:f909,58,86,1570208132.97364
4,10.0.0.125,239.255.255.250,17,222,1570208133.591482
4,10.0.0.1,239.255.255.250,17,272,1570208133.600459
4,10.0.0.1,239.255.255.250,17,344,1570208133.608437
4,10.0.0.1,239.255.255.250,17,320,1570208133.616416
4,10.0.0.1,239.255.255.250,17,352,1570208133.622453
4,10.0.0.1,239.255.255.250,17,334,1570208133.627386
4,10.0.0.1,239.255.255.250,17,336,1570208133.633419
4,10.0.0.1,239.255.255.250,17,336,1570208133.638394
6,fe80::7d2a:9b4d:20fc:5398,ff02::1:ff9a:f909,58,86,1570208133.643343
4,10.0.0.125,239.255.255.250,17,222,1570208135.423471
4,10.0.0.156,239.255.255.250,17,179,1570208135.73465
6,fe80::10ac:145b:2909:2964,ff02::fb,17,174,1570208137.566061
4,10.0.0.190,224.0.0.251,17,262,1570208137.575027
6,fe80::10ac:145b:2909:2964,ff02::fb,17,282,1570208137.580971
4,10.0.0.190,224.0.0.251,17,247,1570208138.195659
6,fe80::10ac:145b:2909:2964,ff02::fb,17,267,1570208138.206607
4,10.0.0.171,10.0.0.255,17,243,1570208138.516406
4,10.0.0.190,224.0.0.251,17,247,1570208138.523388
6,fe80::10ac:145b:2909:2964,ff02::fb,17,267,1570208138.531355
6,fe80::10ac:145b:2909:2964,ff02::fb,17,267,1570208138.539309
6,fe80::10ac:145b:2909:2964,ff02::fb,17,174,1570208138.798302
4,10.0.0.190,224.0.0.251,17,262,1570208138.806286
6,fe80::10ac:145b:2909:2964,ff02::fb,17,282,1570208138.813262
4,10.0.0.190,224.0.0.251,17,368,1570208138.822242
6,fe80::10ac:145b:2909:2964,ff02::fb,17,388,1570208138.831214
4,10.0.0.190,224.0.0.251,17,368,1570208139.457948
6,fe80::10ac:145b:2909:2964,ff02::fb,17,388,1570208139.471908
4,10.0.0.156,239.255.255.250,17,140,1570208139.47884
4,10.0.0.130,64.4.54.254,6,66,1570208139.839319
4,64.4.54.254,10.0.0.130,6,66,1570208140.099657
4,10.0.0.130,64.4.54.254,6,54,1570208140.104709
4,10.0.0.130,64.4.54.254,6,255,1570208140.109632
4,64.4.54.254,10.0.0.130,6,1514,1570208140.31941
4,64.4.54.254,10.0.0.130,6,1514,1570208140.324234
4,64.4.54.254,10.0.0.130,6,772,1570208140.331035
4,10.0.0.130,64.4.54.254,6,54,1570208140.335024
4,10.0.0.130,64.4.54.254,6,147,1570208140.338211
4,64.4.54.254,10.0.0.130,6,105,1570208140.595294
4,10.0.0.130,64.4.54.254,6,1494,1570208140.603271
4,10.0.0.130,64.4.54.254,6,764,1570208140.606263
6,fe80::10ac:145b:2909:2964,ff02::fb,17,543,1570208140.663148
4,64.4.54.254,10.0.0.130,6,54,1570208140.86956
4,64.4.54.254,10.0.0.130,6,369,1570208140.97428
4,10.0.0.130,64.4.54.254,6,54,1570208140.978511
4,10.0.0.130,64.4.54.254,6,85,1570208140.981262
4,10.0.0.130,64.4.54.254,6,54,1570208140.983257
4,64.4.54.254,10.0.0.130,6,54,1570208141.190738
4,10.0.0.141,10.0.0.255,17,92,1570208141.552846
4,10.0.0.190,224.0.0.251,17,154,1570208141.863089
6,fe80::10ac:145b:2909:2964,ff02::fb,17,174,1570208141.872127
4,10.0.0.141,10.0.0.255,17,92,1570208142.487562
4,10.0.0.141,10.0.0.255,17,92,1570208143.097917
6,fe80::10ac:145b:2909:2964,ff02::fb,17,543,1570208144.6367
4,10.0.0.130,64.4.54.254,6,66,1570208145.14937
4,64.4.54.254,10.0.0.130,6,66,1570208145.407693
4,10.0.0.130,64.4.54.254,6,54,1570208145.411753
4,10.0.0.130,64.4.54.254,6,255,1570208145.415656
4,64.4.54.254,10.0.0.130,6,1514,1570208145.623139
4,64.4.54.254,10.0.0.130,6,1514,1570208145.681945
4,64.4.54.254,10.0.0.130,6,772,1570208145.686967
4,10.0.0.130,64.4.54.254,6,54,1570208145.690956
4,10.0.0.130,64.4.54.254,6,147,1570208145.696907
4,10.0.0.141,239.255.255.250,17,215,1570208145.854482
4,64.4.54.254,10.0.0.130,6,105,1570208145.91136
4,10.0.0.130,64.4.54.254,6,1008,1570208145.915411
4,10.0.0.141,10.0.0.255,17,92,1570208146.171664
4,10.0.0.130,64.4.54.254,6,1008,1570208146.481805
4,64.4.54.254,10.0.0.130,6,105,1570208146.48782
4,10.0.0.130,64.4.54.254,6,66,1570208146.49182
4,10.0.0.141,239.255.255.250,17,215,1570208146.802067
4,10.0.0.130,64.4.54.254,6,1008,1570208147.163013
4,64.4.54.254,10.0.0.130,6,368,1570208147.469196
4,10.0.0.130,64.4.54.254,6,54,1570208147.473244
4,10.0.0.130,64.4.54.254,6,85,1570208147.477142
4,10.0.0.130,64.4.54.254,6,54,1570208147.481132
4,10.0.0.141,10.0.0.255,17,92,1570208147.738478
4,64.4.54.254,10.0.0.130,6,54,1570208147.745426
4,10.0.0.141,239.255.255.250,17,215,1570208148.055779
4,10.0.0.141,10.0.0.255,17,92,1570208148.316927
4,10.0.0.141,10.0.0.255,17,92,1570208150.767342
4,10.0.0.190,224.0.0.251,17,154,1570208150.773396
6,fe80::10ac:145b:2909:2964,ff02::fb,17,174,1570208150.78031
4,10.0.0.141,10.0.0.255,17,92,1570208151.394671
4,10.0.0.141,10.0.0.255,17,92,1570208152.31723
4,10.0.0.130,10.0.0.1,17,85,1570208154.95997
4,10.0.0.1,10.0.0.130,17,547,1570208154.975929
4,10.0.0.130,64.4.54.254,6,66,1570208154.980979
4,64.4.54.254,10.0.0.130,6,66,1570208155.239055
4,10.0.0.130,64.4.54.254,6,54,1570208155.24802
4,10.0.0.130,64.4.54.254,6,255,1570208155.253043
4,10.0.0.130,64.4.54.254,6,255,1570208155.818217
4,64.4.54.254,10.0.0.130,6,1514,1570208155.927218
4,10.0.0.130,64.4.54.254,6,66,1570208155.932167
4,64.4.54.254,10.0.0.130,6,66,1570208156.037883
4,10.0.0.125,255.255.255.255,17,174,1570208156.604366
4,10.0.0.125,10.0.0.255,17,174,1570208156.614522
4,10.0.0.190,224.0.0.251,17,194,1570208156.621333
